Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,356,India,5412,Yield,118.0,Millet,2021,2021,kg/ha,1427.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,118.0,Millet,2022,2022,kg/ha,1396.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,118.0,Millet,2023,2023,kg/ha,1474.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2000,2000,kg/ha,1575.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2001,2001,kg/ha,1573.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2002,2002,kg/ha,1591.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2003,2003,kg/ha,1662.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2004,2004,kg/ha,1703.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2005,2005,kg/ha,1795.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2006,2006,kg/ha,1878.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2007,2007,kg/ha,1798.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2008,2008,kg/ha,1867.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2009,2009,kg/ha,1776.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2010,2010,kg/ha,1807.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2011,2011,kg/ha,1818.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2012,2012,kg/ha,2036.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2013,2013,kg/ha,2000.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2014,2014,kg/ha,2065.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2015,2015,kg/ha,2071.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2016,2016,kg/ha,2078.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2017,2017,kg/ha,2091.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2018,2018,kg/ha,2112.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2019,2019,kg/ha,2140.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2020,2020,kg/ha,2199.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2021,2021,kg/ha,2211.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2022,2022,kg/ha,2238.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1950.01,Natural rubber in primary forms,2023,2023,kg/ha,2265.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2000,2000,kg/ha,156.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2001,2001,kg/ha,165.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2002,2002,kg/ha,174.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2003,2003,kg/ha,174.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2004,2004,kg/ha,177.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2005,2005,kg/ha,185.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2006,2006,kg/ha,163.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2007,2007,kg/ha,166.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2008,2008,kg/ha,168.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2009,2009,kg/ha,174.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2010,2010,kg/ha,181.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2011,2011,kg/ha,177.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2012,2012,kg/ha,196.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2013,2013,kg/ha,172.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2014,2014,kg/ha,225.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2015,2015,kg/ha,239.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2016,2016,kg/ha,355.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2017,2017,kg/ha,398.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2018,2018,kg/ha,398.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2019,2019,kg/ha,361.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2020,2020,kg/ha,339.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2021,2021,kg/ha,458.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2022,2022,kg/ha,504.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1653.0,"Nutmeg, mace, cardamoms, raw",2023,2023,kg/ha,486.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2000,2000,kg/ha,9771.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2001,2001,kg/ha,9542.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2002,2002,kg/ha,9485.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2003,2003,kg/ha,9540.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2004,2004,kg/ha,10284.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2005,2005,kg/ha,9830.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2006,2006,kg/ha,10144.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2007,2007,kg/ha,10277.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2008,2008,kg/ha,10267.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2009,2009,kg/ha,10481.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2010,2010,kg/ha,10626.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2011,2011,kg/ha,11614.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2012,2012,kg/ha,12083.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2013,2013,kg/ha,11963.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2014,2014,kg/ha,11914.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2015,2015,kg/ha,11327.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2016,2016,kg/ha,11446.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2017,2017,kg/ha,11840.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2018,2018,kg/ha,11974.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2019,2019,kg/ha,12039.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2020,2020,kg/ha,12197.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2021,2021,kg/ha,12177.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2022,2022,kg/ha,12496.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1239.01,Okra,2023,2023,kg/ha,13038.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,kg/ha,10491.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2001,2001,kg/ha,10593.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2002,2002,kg/ha,9911.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2003,2003,kg/ha,11317.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2004,2004,kg/ha,12643.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2005,2005,kg/ha,13406.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2006,2006,kg/ha,14123.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2007,2007,kg/ha,16930.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2008,2008,kg/ha,16265.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2009,2009,kg/ha,16078.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,kg/ha,14208.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2011,2011,kg/ha,16106.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2012,2012,kg/ha,15981.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2013,2013,kg/ha,15857.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2014,2014,kg/ha,16120.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,kg/ha,16135.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,kg/ha,15856.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,2017,kg/ha,17172.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,2018,kg/ha,18102.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,2019,kg/ha,18704.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,kg/ha,18232.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,2021,kg/ha,16404.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,2022,kg/ha,16325.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,2023,kg/ha,17360.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2000,2000,kg/ha,9758.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2001,2001,kg/ha,10319.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2002,2002,kg/ha,8824.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2003,2003,kg/ha,6652.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2004,2004,kg/ha,8635.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2005,2005,kg/ha,8767.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2006,2006,kg/ha,7792.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2007,2007,kg/ha,9132.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2008,2008,kg/ha,9377.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2009,2009,kg/ha,9233.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2010,2010,kg/ha,9451.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2011,2011,kg/ha,8382.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2012,2012,kg/ha,7604.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2013,2013,kg/ha,10897.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2014,2014,kg/ha,11600.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2015,2015,kg/ha,15378.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2016,2016,kg/ha,14213.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2017,2017,kg/ha,16801.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2018,2018,kg/ha,17654.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2019,2019,kg/ha,16801.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2020,2020,kg/ha,17654.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2021,2021,kg/ha,17465.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2022,2022,kg/ha,17083.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1323.0,Oranges,2023,2023,kg/ha,17000.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2000,2000,kg/ha,2748.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2001,2001,kg/ha,2757.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2002,2002,kg/ha,2766.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2003,2003,kg/ha,2775.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2004,2004,kg/ha,2776.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2005,2005,kg/ha,2780.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2006,2006,kg/ha,2783.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2007,2007,kg/ha,2786.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2008,2008,kg/ha,2789.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2009,2009,kg/ha,2792.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2010,2010,kg/ha,2795.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2011,2011,kg/ha,2798.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2012,2012,kg/ha,2818.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2013,2013,kg/ha,2818.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2014,2014,kg/ha,2818.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2015,2015,kg/ha,2826.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2016,2016,kg/ha,2821.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2017,2017,kg/ha,2826.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2018,2018,kg/ha,2831.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2019,2019,kg/ha,2835.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2020,2020,kg/ha,2841.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2021,2021,kg/ha,2836.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2022,2022,kg/ha,2837.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1241.9,"Other beans, green",2023,2023,kg/ha,2838.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2000,2000,kg/ha,5525.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2001,2001,kg/ha,5559.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2002,2002,kg/ha,5748.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2003,2003,kg/ha,5929.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2004,2004,kg/ha,6009.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2005,2005,kg/ha,6138.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2006,2006,kg/ha,6257.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2007,2007,kg/ha,6943.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2008,2008,kg/ha,6478.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2009,2009,kg/ha,6573.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2010,2010,kg/ha,6686.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2011,2011,kg/ha,6800.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2012,2012,kg/ha,6816.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2013,2013,kg/ha,7008.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2014,2014,kg/ha,7098.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2015,2015,kg/ha,7192.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2016,2016,kg/ha,6863.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2017,2017,kg/ha,7057.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2018,2018,kg/ha,7175.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2019,2019,kg/ha,6844.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2020,2020,kg/ha,6857.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2021,2021,kg/ha,6957.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2022,2022,kg/ha,6886.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2023,2023,kg/ha,6900.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2000,2000,kg/ha,15000.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2001,2001,kg/ha,13538.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2002,2002,kg/ha,13219.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2003,2003,kg/ha,12500.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2004,2004,kg/ha,12500.0,X,Figure from external organization,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2005,2005,kg/ha,12500.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2006,2006,kg/ha,12406.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2007,2007,kg/ha,12577.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2008,2008,kg/ha,12513.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2009,2009,kg/ha,12508.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2010,2010,kg/ha,12409.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2011,2011,kg/ha,12531.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2012,2012,kg/ha,12558.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2013,2013,kg/ha,12573.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2014,2014,kg/ha,13078.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2015,2015,kg/ha,13025.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2016,2016,kg/ha,11839.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2017,2017,kg/ha,10352.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2018,2018,kg/ha,10000.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2019,2019,kg/ha,9125.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2020,2020,kg/ha,6089.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2021,2021,kg/ha,6350.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2022,2022,kg/ha,7592.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1329.0,"Other citrus fruit, n.e.c.",2023,2023,kg/ha,7350.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1359.9,"Other fruits, n.e.c.",2000,2000,kg/ha,8846.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1359.9,"Other fruits, n.e.c.",2001,2001,kg/ha,9400.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1359.9,"Other fruits, n.e.c.",2002,2002,kg/ha,10365.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1359.9,"Other fruits, n.e.c.",2003,2003,kg/ha,13854.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1359.9,"Other fruits, n.e.c.",2004,2004,kg/ha,6248.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1359.9,"Other fruits, n.e.c.",2005,2005,kg/ha,6216.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1359.9,"Other fruits, n.e.c.",2006,2006,kg/ha,6698.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1359.9,"Other fruits, n.e.c.",2007,2007,kg/ha,6144.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1359.9,"Other fruits, n.e.c.",2008,2008,kg/ha,6583.6,A,Official figure,
